i,j,k,x_um,y_um,z_um,pressure,temperature,liquid_fraction,fill_level,ux,uy,uz,vmag
33,62,40,123.75,232.50,150.00,-2.47733350e+03,3.00000549e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,62,40,127.50,232.50,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,62,40,131.25,232.50,150.00,-2.47733350e+03,3.00000275e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,62,40,135.00,232.50,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,62,40,138.75,232.50,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,62,40,142.50,232.50,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,62,40,146.25,232.50,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,63,40,0.00,236.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,63,40,3.75,236.25,150.00,-2.47733350e+03,3.00000183e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,63,40,7.50,236.25,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,63,40,11.25,236.25,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,63,40,15.00,236.25,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,63,40,18.75,236.25,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,63,40,22.50,236.25,150.00,-2.47733350e+03,3.00000275e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,63,40,26.25,236.25,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,63,40,30.00,236.25,150.00,-2.47733350e+03,3.00000488e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,63,40,33.75,236.25,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,63,40,37.50,236.25,150.00,-2.47733350e+03,3.00000732e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,63,40,41.25,236.25,150.00,-2.47733350e+03,3.00000885e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,63,40,45.00,236.25,150.00,-2.47733350e+03,3.00001007e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,63,40,48.75,236.25,150.00,-2.47733350e+03,3.00001160e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,63,40,52.50,236.25,150.00,-2.47733350e+03,3.00001221e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,63,40,56.25,236.25,150.00,-2.47733350e+03,3.00001404e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,63,40,60.00,236.25,150.00,-2.47733350e+03,3.00001434e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,63,40,63.75,236.25,150.00,-2.47733350e+03,3.00001526e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,63,40,67.50,236.25,150.00,-2.47733350e+03,3.00001648e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,63,40,71.25,236.25,150.00,-2.47733350e+03,3.00001648e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,63,40,75.00,236.25,150.00,-2.47733350e+03,3.00001648e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,63,40,78.75,236.25,150.00,-2.47733350e+03,3.00001648e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,63,40,82.50,236.25,150.00,-2.47733350e+03,3.00001556e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,63,40,86.25,236.25,150.00,-2.47733350e+03,3.00001495e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,63,40,90.00,236.25,150.00,-2.47733350e+03,3.00001404e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,63,40,93.75,236.25,150.00,-2.47733350e+03,3.00001312e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,63,40,97.50,236.25,150.00,-2.47733350e+03,3.00001221e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,63,40,101.25,236.25,150.00,-2.47733350e+03,3.00001160e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,63,40,105.00,236.25,150.00,-2.47733350e+03,3.00001038e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,63,40,108.75,236.25,150.00,-2.47733350e+03,3.00000885e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,63,40,112.50,236.25,150.00,-2.47733350e+03,3.00000671e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,63,40,116.25,236.25,150.00,-2.47733350e+03,3.00000549e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,63,40,120.00,236.25,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,63,40,123.75,236.25,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,63,40,127.50,236.25,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,63,40,131.25,236.25,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,63,40,135.00,236.25,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,63,40,138.75,236.25,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,63,40,142.50,236.25,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,63,40,146.25,236.25,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,64,40,0.00,240.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,64,40,3.75,240.00,150.00,-2.47733350e+03,3.00000153e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,64,40,7.50,240.00,150.00,-2.47733350e+03,3.00000183e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,64,40,11.25,240.00,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,64,40,15.00,240.00,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,64,40,18.75,240.00,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,64,40,22.50,240.00,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,64,40,26.25,240.00,150.00,-2.47733350e+03,3.00000275e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,64,40,30.00,240.00,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,64,40,33.75,240.00,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,64,40,37.50,240.00,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,64,40,41.25,240.00,150.00,-2.47733350e+03,3.00000488e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,64,40,45.00,240.00,150.00,-2.47733350e+03,3.00000549e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,64,40,48.75,240.00,150.00,-2.47733350e+03,3.00000671e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,64,40,52.50,240.00,150.00,-2.47733350e+03,3.00000732e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,64,40,56.25,240.00,150.00,-2.47733350e+03,3.00000916e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,64,40,60.00,240.00,150.00,-2.47733350e+03,3.00000977e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,64,40,63.75,240.00,150.00,-2.47733350e+03,3.00001007e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,64,40,67.50,240.00,150.00,-2.47733350e+03,3.00001160e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,64,40,71.25,240.00,150.00,-2.47733350e+03,3.00001160e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,64,40,75.00,240.00,150.00,-2.47733350e+03,3.00001160e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,64,40,78.75,240.00,150.00,-2.47733350e+03,3.00001160e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,64,40,82.50,240.00,150.00,-2.47733350e+03,3.00001129e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,64,40,86.25,240.00,150.00,-2.47733350e+03,3.00001038e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,64,40,90.00,240.00,150.00,-2.47733350e+03,3.00000977e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,64,40,93.75,240.00,150.00,-2.47733350e+03,3.00000885e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,64,40,97.50,240.00,150.00,-2.47733350e+03,3.00000885e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,64,40,101.25,240.00,150.00,-2.47733350e+03,3.00000702e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,64,40,105.00,240.00,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,64,40,108.75,240.00,150.00,-2.47733350e+03,3.00000519e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,64,40,112.50,240.00,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,64,40,116.25,240.00,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,64,40,120.00,240.00,150.00,-2.47733350e+03,3.00000305e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,64,40,123.75,240.00,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,64,40,127.50,240.00,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,64,40,131.25,240.00,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,64,40,135.00,240.00,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,64,40,138.75,240.00,150.00,-2.47733350e+03,3.00000183e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,64,40,142.50,240.00,150.00,-2.47733350e+03,3.00000183e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,64,40,146.25,240.00,150.00,-2.47733350e+03,3.00000153e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,65,40,0.00,243.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,65,40,3.75,243.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,65,40,7.50,243.75,150.00,-2.47733350e+03,3.00000153e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,65,40,11.25,243.75,150.00,-2.47733350e+03,3.00000153e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,65,40,15.00,243.75,150.00,-2.47733350e+03,3.00000183e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,65,40,18.75,243.75,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,65,40,22.50,243.75,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,65,40,26.25,243.75,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,65,40,30.00,243.75,150.00,-2.47733350e+03,3.00000275e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,65,40,33.75,243.75,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,65,40,37.50,243.75,150.00,-2.47733350e+03,3.00000275e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,65,40,41.25,243.75,150.00,-2.47733350e+03,3.00000305e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,65,40,45.00,243.75,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,65,40,48.75,243.75,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,65,40,52.50,243.75,150.00,-2.47733350e+03,3.00000488e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,65,40,56.25,243.75,150.00,-2.47733350e+03,3.00000488e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,65,40,60.00,243.75,150.00,-2.47733350e+03,3.00000549e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,65,40,63.75,243.75,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,65,40,67.50,243.75,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,65,40,71.25,243.75,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,65,40,75.00,243.75,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,65,40,78.75,243.75,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,65,40,82.50,243.75,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,65,40,86.25,243.75,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,65,40,90.00,243.75,150.00,-2.47733350e+03,3.00000549e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,65,40,93.75,243.75,150.00,-2.47733350e+03,3.00000488e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,65,40,97.50,243.75,150.00,-2.47733350e+03,3.00000488e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,65,40,101.25,243.75,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,65,40,105.00,243.75,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,65,40,108.75,243.75,150.00,-2.47733350e+03,3.00000305e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,65,40,112.50,243.75,150.00,-2.47733350e+03,3.00000275e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,65,40,116.25,243.75,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,65,40,120.00,243.75,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,65,40,123.75,243.75,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,65,40,127.50,243.75,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,65,40,131.25,243.75,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,65,40,135.00,243.75,150.00,-2.47733350e+03,3.00000153e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,65,40,138.75,243.75,150.00,-2.47733350e+03,3.00000153e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,65,40,142.50,243.75,150.00,-2.47733350e+03,3.00000122e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,65,40,146.25,243.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,66,40,0.00,247.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,66,40,3.75,247.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,66,40,7.50,247.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,66,40,11.25,247.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,66,40,15.00,247.50,150.00,-2.47733350e+03,3.00000153e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,66,40,18.75,247.50,150.00,-2.47733350e+03,3.00000153e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,66,40,22.50,247.50,150.00,-2.47733350e+03,3.00000183e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,66,40,26.25,247.50,150.00,-2.47733350e+03,3.00000153e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,66,40,30.00,247.50,150.00,-2.47733350e+03,3.00000183e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,66,40,33.75,247.50,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,66,40,37.50,247.50,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,66,40,41.25,247.50,150.00,-2.47733350e+03,3.00000275e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,66,40,45.00,247.50,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,66,40,48.75,247.50,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,66,40,52.50,247.50,150.00,-2.47733350e+03,3.00000305e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,66,40,56.25,247.50,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,66,40,60.00,247.50,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,66,40,63.75,247.50,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,66,40,67.50,247.50,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,66,40,71.25,247.50,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,66,40,75.00,247.50,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
